OBJECTID,Installati,FacilityID,Owner,Class,Height,Foundation,Grounded,Style,UsageType,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
4166,942624000000,P16,Utility,NA,40,BWC,N,NORM,RWL,{DB1C5E06-5150-451A-8EAC-E7B90EE91D03},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.79415477,-88.16714171
4167,978652800000,P4,Utility,NA,40,BWC,N,NORM,COM,{4DBB38D5-5A0B-44FA-895A-82485E8C9004},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8010971,-88.17749553
4168,978652800000,P3,Utility,NA,40,BWC,N,NORM,COM,{13536F1A-FA7E-4BEC-BDCC-AD4FF8576366},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80111084,-88.1769385
4169,942624000000,P2,Utility,NA,40,BWC,N,NORM,COM,{B60A145C-8ED2-4FCE-A598-2A0435A90B98},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80109984,-88.17635196
4170,978652800000,P5,Utility,NA,40,BWC,N,NORM,COM,{08D4A087-DAE0-44CD-88B4-23583AE26FDB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80084962,-88.17770581
4171,978652800000,P6,Utility,NA,40,BWC,N,NORM,COM,{FFAA1B2A-596A-4F1F-BDE8-1A3B3B3BFBB0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80080066,-88.1766685
4172,978652800000,P7,Utility,NA,40,BWC,N,NORM,COM,{7933EF66-A158-4AEB-88CD-967E555C1D9F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80059184,-88.17667784
4173,978652800000,P8,Utility,NA,40,BWC,N,NORM,COM,{FE082942-8986-4778-A75E-BD1670D67084},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80041317,-88.17664983
4174,978652800000,P9,Utility,NA,40,BWC,N,NORM,COM,{E371CF89-6A67-4E72-90DE-93AFA05ED98F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80019854,-88.17665605
4175,942624000000,P13,Utility,NA,40,BWC,N,NORM,COM,{D03942D7-B828-4704-A6E4-5A3F24FF1377},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80019234,-88.17618173
4176,942624000000,P12,Utility,NA,40,BWC,N,NORM,COM,{67994C3F-18F2-4DD2-99C4-610D1DF726F5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80041741,-88.17618485
4177,942624000000,P11,Utility,NA,40,BWC,N,NORM,COM,{70061F01-A955-4C93-A5FA-B0200BEE44DC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8006216,-88.17618796
4178,942624000000,P10,Utility,NA,40,BWC,N,NORM,COM,{3EC53A19-90F2-42C1-8BBD-60CB5336E6D3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8007701,-88.17617862
4179,978652800000,P1,Utility,NA,40,BWC,N,NORM,COM,{BAF8F06F-7BD8-4C24-A759-63125DDC5623},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80094398,-88.17590216
4180,978652800000,P4,Utility,NA,40,BWC,N,NORM,COM,{35C7C02B-F042-4246-B5ED-67A4FBF98FBF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80086072,-88.1755405
4181,978652800000,P3,Utility,NA,40,BWC,N,NORM,COM,{591A2D72-2CB6-4B76-BA1F-70D8B7F633DE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80060772,-88.1755405
4182,978652800000,P2,Utility,NA,40,BWC,N,NORM,COM,{E539C014-3382-4C95-B450-E38E9CA42945},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80042622,-88.17557001
4183,978652800000,P1,Utility,NA,40,BWC,N,NORM,COM,{653E108C-60A8-4699-B52B-75AB224B60E4},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80018422,-88.17557001
4184,978652800000,P5,Utility,NA,40,BWC,N,NORM,COM,{7D449D95-5F0B-4E09-9152-DCC93ED965ED},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80018971,-88.17511068
4185,978652800000,P6,Utility,NA,40,BWC,N,NORM,COM,{FA1034B2-C2C4-4794-86E0-F136B4F4595F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80042346,-88.17509593
4186,978652800000,P7,Utility,NA,40,BWC,N,NORM,COM,{2491B8C8-27C1-4221-8663-C1DEFC0D77C7},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80059396,-88.17508117
4187,978652800000,P8,Utility,NA,40,BWC,N,NORM,COM,{ECE5445E-157B-4382-99F7-6913A709B66F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8008717,-88.17508117
4188,978652800000,P9,Utility,NA,40,BWC,N,NORM,COM,{216152B2-D474-44B6-8A1B-1659A00940EC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80081879,-88.17472899
4189,978652800000,P10,Utility,NA,40,BWC,N,NORM,COM,{A19DB61D-16AC-46EA-BB44-852F7C4E84A2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80076257,-88.1742565
4190,978652800000,P3,Utility,NA,40,BWC,N,NORM,COM,{CD686613-AE2C-468D-B64D-9E963CF18F6C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80086587,-88.17394137
4191,978652800000,P11,Utility,NA,40,BWC,N,NORM,COM,{119A5666-FFC9-4C11-AA8B-31B1366C6446},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80072271,-88.17389966
4192,978652800000,P2,Utility,NA,40,BWC,N,NORM,COM,{6308177A-C3A6-4387-8D8A-CF388DDBD376},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80086852,-88.17352057
4193,978652800000,P1,Utility,NA,40,BWC,N,NORM,COM,{8FA023E8-97E0-40D1-BBAD-9BCAA255929F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80114957,-88.17331658
4194,978652800000,P6,Utility,NA,40,BWC,N,NORM,COM,{F2BD2D02-7416-4670-B6EB-F1D4CF3ED0A8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80084103,-88.17334005
4195,978652800000,P7,Utility,NA,40,BWC,N,NORM,COM,{518A0ED8-6828-4FB2-ACDA-EE63FE6A8A5B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80108104,-88.17312358
4196,978652800000,P8,Utility,NA,40,BWC,N,NORM,COM,{E788941A-D1D9-4B27-8189-C31FEAA82212},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80117848,-88.17309472
4197,978652800000,P9,Utility,NA,40,BWC,N,NORM,COM,{2924FC7F-E682-4468-A9C9-0FCEFE059973},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80122153,-88.17292665
4198,978652800000,P5,Utility,NA,40,BWC,N,NORM,COM,{D2A5096D-D5F5-4849-9DE5-E5E6E4B4D62C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80053805,-88.17320975
4199,942624000000,P4,Utility,NA,40,BWC,N,NORM,COM,{999F8072-67D4-4AEC-BEF0-216AEB44910B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80045297,-88.1728985
4200,978652800000,P3,Utility,NA,40,BWC,N,NORM,COM,{F20A6C33-37E2-4813-86CF-CD85DD30FA4C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80053234,-88.17248072
4201,978652800000,P2,Utility,NA,40,BWC,N,NORM,COM,{BE20DF1E-A939-414C-874F-6C655BC3F079},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8005988,-88.17240061
4202,978652800000,P10,Utility,NA,40,BWC,N,NORM,COM,{E248EB88-4ECE-4E69-8988-734B754AEDAF},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80106375,-88.17255107
4203,978652800000,P1,Utility,NA,40,BWC,N,NORM,COM,{168B95B9-DF8D-4792-AD2B-3E9F88089A11},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80094981,-88.17217774
4204,978652800000,P5,Utility,NA,40,BWC,N,NORM,COM,{6B3F2466-E8B6-434D-B99F-6AC3626A7261},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80155665,-88.17557047
4205,978652800000,P1,Utility,NA,40,BWC,N,NORM,COM,{7B44FD12-D980-48B8-AB64-2707D2C7028B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80131979,-88.17529939
4206,978652800000,P4,Utility,NA,40,BWC,N,NORM,COM,{99C31D52-4906-44D5-A884-7C32C60A7D0E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80153114,-88.17514978
4207,978652800000,P6,Utility,NA,40,BWC,N,NORM,COM,{E6819111-6B89-4B2D-ACA8-B24077B7ECC4},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80171253,-88.17525164
4208,978652800000,P5,Utility,NA,40,BWC,N,NORM,COM,{2F64DD78-1DE7-4959-8DAC-21345CA4D887},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80195049,-88.17519164
4209,978652800000,P4,Utility,NA,40,BWC,N,NORM,COM,{4125E383-07A9-4BD6-AA66-0EBC326DEE59},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80221588,-88.17499775
4210,942624000000,P3,Utility,NA,40,BWC,N,NORM,COM,{11C000D0-986E-42F5-8003-300998A0241D},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8024007,-88.17466399
4211,978652800000,P6,Utility,NA,40,BWC,N,NORM,COM,{682B56AC-476F-448C-B532-ECD300C789F8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80172155,-88.17489881
4212,942624000000,P2,Utility,NA,40,BWC,N,NORM,COM,{8C4A2A1E-79EE-4080-A70A-D41DF8203D25},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80195821,-88.17462433
4213,978652800000,P1,Utility,NA,40,BWC,N,NORM,COM,{84CCA739-034B-4899-B6B7-64DE5B6A6C86},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80223719,-88.17431399
4214,978652800000,P3,Utility,NA,40,BWC,N,NORM,COM,{542E778D-810C-42BD-90B0-68C94ED0D8E6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8016938,-88.17446491
4215,978652800000,P2,Utility,NA,40,BWC,N,NORM,COM,{12433C40-D773-46F5-8F13-F1965830F9FC},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80180962,-88.17423882
4216,978652800000,P1,Utility,NA,40,BWC,N,NORM,COM,{2BC232AC-4A8C-421D-ACC9-D536F15C8D63},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80199208,-88.17394956
4217,978652800000,P2,Utility,NA,40,BWC,N,NORM,COM,{F8D54619-E2E0-4FF5-A41B-817BEEE9A030},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80131784,-88.17465164
4218,978652800000,P3,Utility,NA,40,BWC,N,NORM,COM,{CD0569DC-04D9-49A4-81C2-8793AE33F0DA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80149048,-88.17436628
4219,978652800000,P4,Utility,NA,40,BWC,N,NORM,COM,{CE0820BF-FC73-4F04-A12A-2E081B9FC9A5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80095579,-88.17429757
4220,978652800000,P5,Utility,NA,40,BWC,N,NORM,COM,{D01FBEEF-7BB3-4622-A565-E00DD72B1E33},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80121002,-88.17424641
4221,978652800000,P6,Utility,NA,40,BWC,N,NORM,COM,{86CF922E-9D5D-45F1-BDCC-015C674684F4},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80142768,-88.17411166
4222,978652800000,P7,Utility,NA,40,BWC,N,NORM,COM,{F12B3612-8129-4423-8170-7AEDF049D430},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80184639,-88.17361734
4223,978652800000,P6,Utility,NA,40,BWC,N,NORM,COM,{E39225AC-1E2D-4439-B184-AAD84065D329},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80178866,-88.17371453
4224,978652800000,P8,Utility,NA,40,BWC,N,NORM,COM,{5C393A67-643A-4E5B-9054-94D4A38547A3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80160581,-88.17383306
4225,978652800000,P7,Utility,NA,40,BWC,N,NORM,COM,{1D3F2498-E22C-4014-A097-857ECD34CA30},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80153904,-88.17378728
4226,978652800000,P8,Utility,NA,40,BWC,N,NORM,COM,{AA2F7AB7-245A-44E5-84EF-38C33E669CB2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80212126,-88.17343298
4227,942624000000,P9,Utility,NA,40,BWC,N,NORM,COM,{38A4E9C3-AC09-4D7C-BE57-2D5DBA9BE640},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80227294,-88.17319272
4228,978652800000,P10,Utility,NA,40,BWC,N,NORM,COM,{6E77A36F-74BE-41A5-AC78-E4261102E4DE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80216497,-88.17293927
4229,978652800000,P2,Utility,NA,40,BWC,N,NORM,COM,{3C30A0C3-4EA7-4398-AD07-A574761DAED2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80195751,-88.17252445
4230,978652800000,P2,Utility,NA,40,BWC,N,NORM,COM,{3FBA84D6-F5F0-4D63-842C-40ECB03404A6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80203546,-88.17280934
4231,978652800000,P3,Utility,NA,40,BWC,N,NORM,COM,{4F8EE975-6870-4142-BA18-BE42B60BE8F5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80189988,-88.17292074
4232,978652800000,P3,Utility,NA,40,BWC,N,NORM,COM,{0830BAFA-C1DF-43C3-BDFF-21083599C622},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80174428,-88.17254458
4233,942624000000,P5,Utility,NA,40,BWC,N,NORM,COM,{4C33AF93-565F-40B0-9A3C-01B3B75DCDDA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80161325,-88.17342421
4234,942624000000,P9,Utility,NA,40,BWC,N,NORM,COM,{5FE731F9-2E73-4D0D-BACB-847C6A554337},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80143115,-88.17348391
4235,942624000000,P10,Utility,NA,40,BWC,N,NORM,COM,{D3FD8886-5FBE-453E-8CEE-87D1AAAB4F5C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80142133,-88.17338011
4236,978652800000,P4,Utility,NA,40,BWC,N,NORM,COM,{9B22B123-67EC-45F6-B46C-ED1CBD0B5F75},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80166075,-88.17300701
4237,978652800000,P5,Utility,NA,40,BWC,N,NORM,COM,{84062AF3-0640-498E-A407-F0F8744458FB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8013662,-88.17286964
4238,978652800000,P6,Utility,NA,40,BWC,N,NORM,COM,{0BE80216-73B1-4872-94C6-66C77C3E673F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80125806,-88.17261148
4239,978652800000,P7,Utility,NA,40,BWC,N,NORM,COM,{9AF58DDB-6FB8-4B86-9C89-24687BC5D530},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80125657,-88.17253416
4240,978652800000,P6,Utility,NA,40,BWC,N,NORM,COM,{7DBF9AA8-CAFF-4343-A88F-A04CBB7365B3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80113708,-88.1721758
4241,883785600000,P9,Utility,NA,40,BWC,N,NORM,COM,{E149459E-16C5-41DB-A461-E44EC5AACAD0},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80540205,-88.17070164
4242,883785600000,P8,Utility,NA,40,BWC,N,NORM,COM,{4A4EC892-F11F-4BA8-BEC3-5D48B5580F77},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80552855,-88.17114662
4243,883785600000,P7,Utility,NA,40,BWC,N,NORM,COM,{14FA2FA2-2E0E-4C52-98F8-B1758DF5A3CD},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8056162,-88.17149539
4244,883785600000,P6,Utility,NA,40,BWC,N,NORM,COM,{8222B503-6A18-4BD0-9AA4-79BC2C5BD9A1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80554235,-88.17215319
4245,883785600000,P6-1,Utility,NA,40,BWC,N,NORM,COM,{4FE60471-DDFD-42DA-B293-9F71D3E0FEC6},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80508814,-88.17237768
4246,883785600000,P5,Utility,NA,40,BWC,N,NORM,COM,{4289966F-B3DB-4377-8BEF-9A92EE56C88E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80552646,-88.17287717
4247,883785600000,P4,Utility,NA,40,BWC,N,NORM,COM,{45836BDE-EC0F-443B-8A98-DCFC63616D53},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80547302,-88.17366687
4248,883785600000,P5-1,Utility,NA,40,BWC,N,NORM,COM,{CC33623E-4393-4F0F-95D0-CADD9177FC7E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80498924,-88.17313574
4249,883785600000,P3,Utility,NA,40,BWC,N,NORM,COM,{A0513115-86F4-4C34-A6DB-51ACBDF06E6C},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80507179,-88.17386733
4250,883785600000,P2,Utility,NA,40,BWC,N,NORM,COM,{C04DA5C0-493B-4DD2-9507-493C69F9B782},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80479213,-88.17402697
4251,883785600000,P1,Utility,NA,40,BWC,N,NORM,COM,{23963455-E25D-4586-A693-56C7211F0FCB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80447874,-88.17418928
4252,883785600000,P5-3,Utility,NA,40,BWC,N,NORM,COM,{A1C95CA9-2EEE-4509-AFAF-79BE85F764F7},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80433884,-88.17370355
4253,883785600000,P5-2,Utility,NA,40,BWC,N,NORM,COM,{7A48DA09-76C8-4852-9663-236960B9459B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80459272,-88.17333635
4254,883785600000,P6-2,Utility,NA,40,BWC,N,NORM,COM,{AE32E792-32C0-47B5-B91F-BA8D8670F343},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8046555,-88.1729009
4255,883785600000,P6-3,Utility,NA,40,BWC,N,NORM,COM,{3A08FEF4-5F09-49FF-80F9-1748240C6E1F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80416559,-88.17307918
4256,883785600000,P2-2,Utility,NA,40,BWC,N,NORM,COM,{0BF7554E-62BE-448C-B10F-5EE0A4B7374B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8037601,-88.17277408
4257,883785600000,P2-1,Utility,NA,40,BWC,N,NORM,COM,{9AFA8941-2AD8-4132-9452-94FA2FAA67F5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80418456,-88.17255589
4258,883785600000,P2,Utility,NA,40,BWC,N,NORM,COM,{7BBA1622-5CB3-49DA-99BD-D4223B3CC784},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80462328,-88.17235959
4259,883785600000,P1-1,Utility,NA,40,BWC,N,NORM,COM,{AC407345-460D-433E-AAC8-F804EBDE55E3},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8040102,-88.17190497
4260,883785600000,P1,Utility,NA,40,BWC,N,NORM,COM,{A6830209-8C10-44B5-B0DD-F8E04AC1E4D1},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80446659,-88.17173696
4261,883785600000,P3,Utility,NA,40,BWC,N,NORM,COM,{007F7B1E-96F5-4E42-A634-E4AABFDA1CAA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80429762,-88.17115916
4262,883785600000,P4,Utility,NA,40,BWC,N,NORM,COM,{7D241544-EB2B-4BE2-8830-C2BBA529BE9F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80410986,-88.17050637
4263,883785600000,P4-1,Utility,NA,40,BWC,N,NORM,COM,{0F58C1E2-DB97-424C-A29C-81EA965646EA},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80367533,-88.17072664
4264,883785600000,P3-2,Utility,NA,40,BWC,N,NORM,COM,{9AC4812B-791F-4658-ABBD-DA66D146D726},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80338654,-88.17154201
4265,883785600000,P3-1,Utility,NA,40,BWC,N,NORM,COM,{B198544B-D210-45B1-BA0A-965887B5910E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80385252,-88.1713546
4266,883785600000,P4-2,Utility,NA,40,BWC,N,NORM,COM,{BEC517F7-BF16-44EF-9DB3-B681904710C5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80323897,-88.17092532
4267,883785600000,P18-4,Utility,NA,40,BWC,N,NORM,COM,{6C69D4C8-510D-4760-9194-59C56C304792},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80407581,-88.17164692
4268,883785600000,P19-5,Utility,NA,40,BWC,N,NORM,COM,{C1CDFBFC-18BF-48B9-84B7-8D0E73CD69B5},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8040392,-88.17152085
4269,883785600000,P19-4,Utility,NA,40,BWC,N,NORM,COM,{641FBA6B-869A-421A-A34F-C5C49C5B7816},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80392456,-88.17158259
4270,883785600000,P18-4,Utility,NA,40,BWC,N,NORM,COM,{8EF75609-A3F6-4C34-8AF9-87E8FDEB66BE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80396117,-88.17170417
4271,883785600000,P18-4,Utility,NA,40,BWC,N,NORM,COM,{81BF4F2F-95CE-40E3-B133-71E105259717},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80384737,-88.17176142
4272,883785600000,P19-3,Utility,NA,40,BWC,N,NORM,COM,{21AF48D3-77E4-46FA-B584-9A666BC05BFB},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80380908,-88.1716331
4273,883785600000,P18-2,Utility,NA,40,BWC,N,NORM,COM,{F1B081C2-3E96-4745-8D21-B6DBAA855929},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80372852,-88.17181665
4274,883785600000,P19-2,Utility,NA,40,BWC,N,NORM,COM,{60570CDB-15C3-4756-A2F4-1667E5736084},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80368893,-88.17169203
4275,883785600000,P19-1,Utility,NA,40,BWC,N,NORM,COM,{33F074F5-8E54-4D6D-9D7D-BD44B159D382},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80357389,-88.17175323
4276,883785600000,P18-1,Utility,NA,40,BWC,N,NORM,COM,{43D0BC6E-66F4-4EAD-9D3F-F50CC948044A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80360951,-88.17187785
4277,883785600000,P18,Utility,NA,40,BWC,N,NORM,COM,{1DA70247-E80B-445B-83F5-CBD6AD20D47A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80349447,-88.17192575
4278,883785600000,P19,Utility,NA,40,BWC,N,NORM,COM,{3B96AF93-7442-409A-ABB9-EC9FFB28E00F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80346083,-88.17181443
4279,883785600000,P20,Utility,NA,40,BWC,N,NORM,COM,{03023592-1167-4BCD-873E-44F808791067},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80311772,-88.17033397
4280,883785600000,P21,Utility,NA,40,BWC,N,NORM,COM,{D99B7850-3461-401D-94F1-0E34A0AD3221},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80297,-88.1697918
4281,883785600000,P22,Utility,NA,40,BWC,N,NORM,COM,{E8C59BF1-1270-4725-9746-F9F42452541E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80279161,-88.1691599
4282,883785600000,P23-2,Utility,NA,40,BWC,N,NORM,COM,{B7E5BE14-7E48-4856-9A55-9282E4EB6D10},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8028187,-88.17146195
4283,883785600000,P23-1,Utility,NA,40,BWC,N,NORM,COM,{5AA142E6-8F67-47F1-9C47-75D905EDE45E},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80270721,-88.1710357
4284,883785600000,P23,Utility,NA,40,BWC,N,NORM,COM,{8EDD51F2-1661-4098-979D-ED9DC678114B},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80258178,-88.17061692
4285,883785600000,P20-1,Utility,NA,40,BWC,N,NORM,COM,{F54DF652-B44F-4236-91A9-B0B07C1C8010},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80355811,-88.17011336
4286,883785600000,P21-1,Utility,NA,40,BWC,N,NORM,COM,{E4F22921-9F23-466F-98F4-C57B241D77D8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.8033853,-88.16948146
4287,883785600000,P22-1,Utility,NA,40,BWC,N,NORM,COM,{F600A8AA-CC78-488B-AC00-13D5BECC816F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80322364,-88.16891686
4288,942624000000,P8-4,Utility,NA,40,BWC,N,NORM,COM,{4985B690-5124-4D63-BD00-E1C34B054133},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80297304,-88.16857302
4289,942624000000,P8-3,Utility,NA,40,BWC,N,NORM,COM,{907FA0A2-1C9E-4A77-A9D0-47FA6009ACC8},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80298818,-88.16813207
4290,883785600000,P20-2,Utility,NA,40,BWC,N,NORM,COM,{B31202E2-FAE3-4288-BFF9-B52F9EF30C43},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80402784,-88.16986837
4291,883785600000,P20-3,Utility,NA,40,BWC,N,NORM,COM,{FCA151AE-2557-4CEE-9C3D-9705C3063847},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80442972,-88.16942269
4292,883785600000,P21-2,Utility,NA,40,BWC,N,NORM,COM,{0A472F73-70C1-49DF-BC59-C3E7A213AB8A},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80384911,-88.16926264
4293,883785600000,P21-3,Utility,NA,40,BWC,N,NORM,COM,{28FB606A-342F-498C-843F-B39B7C09DF24},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80411198,-88.16895156
4294,883785600000,P22-2,Utility,NA,40,BWC,N,NORM,COM,{DF734C6C-759A-4359-85A0-3BE68A29546F},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80367743,-88.16866953
4295,883785600000,P22-3,Utility,NA,40,BWC,N,NORM,COM,{1109BB4B-4F62-4DA2-ACEB-5B0F0AB5BBB2},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80393638,-88.16833088
4296,883785600000,P8-1,Utility,NA,40,BWC,N,NORM,COM,{B065016C-6A54-4B5C-82D7-381658EF5428},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80381319,-88.1678383
4297,883785600000,P8-2,Utility,NA,40,BWC,N,NORM,COM,{55B77F58-D62D-4BD0-B7E5-ACA3247069DE},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80349386,-88.16788272
4298,915148800000,P26-2,Utility,NA,40,BWC,N,NORM,COM,{ED3E1DB8-3A6A-49CE-940E-6F2EFE4CCCC9},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80374708,-88.16680955
4299,915148800000,P25-5,Utility,NA,40,BWC,N,NORM,COM,{52FB3530-82D5-4C88-9EAA-A5BDAD272430},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80384948,-88.16682818
4300,915148800000,P25-4,Utility,NA,40,BWC,N,NORM,COM,{F61E5409-B6A9-4AEE-9C82-40CCFD219888},Electric,Electric,Field Service,Asset Mgmt.,Poles,41.80398378,-88.16647283
